Cluster	Protein	Name	CARD	Resfams	Mechanism	Sub_mechanism
3989	B321-1_scaffold_3140_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1250	B309-1_scaffold_1461_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2762	B371-1_scaffold_879_28	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4243	B321-1_scaffold_4746_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1697	B352-3_scaffold_2811_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5925	L92-2_scaffold_7251_2	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
2918	B371-4_scaffold_10146_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5194	B314-2_scaffold_1967_2	bacA	bacA	NA	Undecaprenyl Pyrophosphate Phosphatase	Other
6188	B320-1_scaffold_99_72	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6275	B370-3_scaffold_2494_5	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
4982	B313-1_scaffold_11764_2	CTXM	CTX-M-37	CTXM	Beta-Lactamase-Class A	Beta-Lactamase
5889	B320-1_scaffold_99_78	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3032	B357-3_scaffold_3388_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2976	B371-1_scaffold_12727_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4890	B309-3_scaffold_128_37	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
2098	B310-2_scaffold_627_16	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
172	B352-4_scaffold_7_193	RND_efflux	NA	RND_efflux	Efflux	Efflux
517	B316-2_scaffold_8160_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5442	B329-1_scaffold_164_44	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5131	B329-1_scaffold_164_47	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6739	B313-1_scaffold_948_4	FosA5	FosA5	NA	Fosfomycin Thiol Transferase	Other
860	B309-3_scaffold_2079_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2759	B370-1_scaffold_946_18	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5089	B346-3_scaffold_3629_8	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6663	B331-2_scaffold_5678_1	dfrA21	dfrA21	NA	Dihydrofolate Reductase	Other
2618	B309-3_scaffold_187_39	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2850	B352-5_scaffold_26_42	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3274	L92-2_scaffold_20339_2	macB	NA	macB	Efflux	Efflux
5329	B314-1_scaffold_11731_2	OXA-12	OXA-12	NA	Beta-Lactamase-Class D	Beta-Lactamase
5143	B309-1_scaffold_6482_3	vanW	vanWG	vanW	Gylcopeptide Resistance	Gylcopeptide Resistance
5135	B309-1_scaffold_6482_2	vanY	vanYG1	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4215	B309-1_scaffold_170_80	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
3323	B346-3_scaffold_21172_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2328	B371-1_scaffold_6821_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5560	B346-3_scaffold_7569_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6054	B309-2_scaffold_4815_4	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4219	B309-2_scaffold_4815_5	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
5938	B309-2_scaffold_4815_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
3602	B321-2_scaffold_21318_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3565	B313-1_scaffold_2166_11	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	NA	Fosfomycin Transporter	Fosfomycin Resistance
1681	L109-4_scaffold_510_15	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
629	B314-4_177|phage|19041|26581_59720_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5970	B316-2_scaffold_1121_30	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5900	B346-3_scaffold_3049_7	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
2095	B309-1_scaffold_3536_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1256	B313-1_scaffold_975_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6819	B357-1_scaffold_19068_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
4257	B321-2_scaffold_3900_3	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
796	B309-1_scaffold_17_20	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3471	B313-3_scaffold_307_24	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2215	L93-1_scaffold_841_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2241	B313-3_scaffold_17725_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
947	B313-3_scaffold_46_40	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6154	B310-4_scaffold_5209_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
2703	B320-2_scaffold_9559_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1346	B316-1_scaffold_1401_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
400	B316-1_scaffold_568_27	RND_efflux	NA	RND_efflux	Efflux	Efflux
3679	B320-1_scaffold_1592_15	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
4766	B314-3_scaffold_406_16	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3631	B309-1_scaffold_5_62	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	Escherichia coli GlpT with mutation conferring resistance to fosfomycin	NA	Fosfomycin Transporter	Fosfomycin Resistance
5177	B369-2_scaffold_6621_4	MexE	NA	MexE	Efflux	Efflux
1699	B352-5_scaffold_23501_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5863	B310-1_scaffold_3627_4	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4930	B309-3_scaffold_1857_7	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4642	B352-5_scaffold_42183_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
2025	B313-3_scaffold_13392_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5195	B314-2_scaffold_753_2	bacA	bacA	NA	Undecaprenyl Pyrophosphate Phosphatase	Other
6710	B369-2_scaffold_11889_1	soxR	NA	soxR	Gene Modulating Resistance	Gene Modulating Resistance
6380	B321-3_scaffold_6817_3	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
261	B357-2_scaffold_67_115	RND_efflux	NA	RND_efflux	Efflux	Efflux
306	B370-4_scaffold_1356_5	RND_efflux	NA	RND_efflux	Efflux	Efflux
3344	B357-4_scaffold_29472_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6498	B352-5_scaffold_21060_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
710	B371-1_scaffold_110_12	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4820	B316-1_scaffold_29211_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4357	B313-1_scaffold_68_3	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5675	B314-4_scaffold_82_25	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
6801	L92-2_scaffold_21897_2	FosA5	FosA5	NA	Fosfomycin Thiol Transferase	Other
2925	B313-1_scaffold_6226_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6217	B320-3_scaffold_1653_5	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
5719	B320-1_scaffold_29224_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1333	B359-2_scaffold_83_58	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
786	B359-2_3233|phage|1337|8218_49395_4	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
15	B314-4_scaffold_48_49	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2496	B370-1_scaffold_3398_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
891	B310-1_scaffold_139_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2782	B313-2_scaffold_68_62	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4666	B309-1_scaffold_181_90	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5138	B316-1_scaffold_7136_5	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
472	B370-1_scaffold_36_142	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
817	B371-4_scaffold_4885_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6392	B310-1_scaffold_7265_4	vanX	NA	vanX	Gylcopeptide Resistance	Gylcopeptide Resistance
1514	B313-3_scaffold_8421_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4498	L109-4_scaffold_23291_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
4829	B321-4_scaffold_15327_2	APH3'	APH(3')-IIIa	APH3'	Phosphotransferase	Phosphotransferase
5869	B310-4_scaffold_2520_1	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
5261	B314-1_scaffold_116_71	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
5532	B314-1_scaffold_2348_9	APH3'	NA	APH3'	Phosphotransferase	Phosphotransferase
5942	B309-3_scaffold_7699_3	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
1921	B309-2_scaffold_1002_26	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5607	B316-3_scaffold_15325_1	SubclassB2	NA	SubclassB2	Beta-Lactamase-Class B	Beta-Lactamase
454	B371-6_scaffold_4083_2	MexW-MexI	NA	MexW-MexI	Efflux	Efflux
4903	B316-2_scaffold_16202_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
389	B310-1_scaffold_1824_4	RND_efflux	NA	RND_efflux	Efflux	Efflux
4400	B310-1_scaffold_1824_3	MexH	NA	MexH	Efflux	Efflux
414	B314-2_scaffold_4311_1	RND_efflux	NA	RND_efflux	Efflux	Efflux
4951	B346-4_scaffold_7093_3	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1231	B313-1_scaffold_2078_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5630	B313-1_scaffold_5593_3	baeR	baeR	NA	Gene Modulating Resistance	Gene Modulating Resistance
3042	B320-2_2614|phage|3259|6655_36855_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1932	B314-3_scaffold_6836_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
876	B370-1_scaffold_1280_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3340	B331-2_scaffold_12210_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3583	B316-3_scaffold_25611_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2598	B370-1_scaffold_21241_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
463	B309-4_scaffold_5216_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5848	L109-2_scaffold_41674_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1425	B310-1_scaffold_442_19	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5931	B309-1_scaffold_677_38	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4958	B371-1_scaffold_9506_3	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2572	B314-1_scaffold_302_31	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5546	L109-2_scaffold_39718_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
229	B331-2_scaffold_769_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
2086	B359-3_scaffold_17_17	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2716	B370-2_scaffold_4368_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4653	B357-5_scaffold_17645_2	MexE	NA	MexE	Efflux	Efflux
3884	B352-1_scaffold_2774_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6703	B314-1_scaffold_10343_3	soxR	NA	soxR	Gene Modulating Resistance	Gene Modulating Resistance
5545	L109-1_scaffold_6619_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6233	B321-3_scaffold_15161_2	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
149	L109-1_scaffold_8167_2	RND_efflux	NA	RND_efflux	Efflux	Efflux
222	B352-3_scaffold_426_44	RND_efflux	NA	RND_efflux	Efflux	Efflux
3716	B321-2_scaffold_1017_15	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
633	B321-2_scaffold_20_157	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4529	L109-2_scaffold_14931_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1086	B313-3_scaffold_1444_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
992	B309-2_scaffold_2577_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
521	B314-4_scaffold_20_55	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4655	B371-1_scaffold_41213_2	MexX	NA	MexX	Efflux	Efflux
1836	B326-2_scaffold_158_47	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5613	B357-3_scaffold_12311_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5494	B314-4_scaffold_2591_3	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
2012	B309-1_scaffold_6352_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3803	L109-1_scaffold_11337_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1264	B320-1_scaffold_2249_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6297	B310-6_scaffold_13360_2	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
3029	L109-2_scaffold_632_33	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6638	B369-2_scaffold_13418_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1187	B313-1_scaffold_1454_9	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2174	B370-1_scaffold_6888_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5183	B310-5_scaffold_32_15	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5176	B352-1_scaffold_37214_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6207	B371-1_scaffold_35478_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
2019	B313-1_scaffold_12730_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
227	B320-2_scaffold_1399_5	RND_efflux	NA	RND_efflux	Efflux	Efflux
5425	B309-2_scaffold_656_24	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5253	B316-4_scaffold_23692_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
5440	B316-4_scaffold_23692_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
1291	B316-3_scaffold_210_11	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4039	B357-1_scaffold_7234_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6183	B371-4_scaffold_2905_9	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2795	B321-1_scaffold_325_28	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4369	B357-5_scaffold_21626_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3065	B316-3_scaffold_8_157	PmrC	PmrC	NA	Phosphoethanolamine Transferase	Phosphoethanolamine Transferase
1112	B321-1_scaffold_325_27	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1014	B314-1_scaffold_94_21	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2922	B309-2_scaffold_693_51	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2302	B316-1_scaffold_9416_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4603	B371-1_scaffold_184_54	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
1571	B314-4_scaffold_153_16	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
417	B314-2_scaffold_4529_1	RND_efflux	NA	RND_efflux	Efflux	Efflux
5913	B369-2_scaffold_11378_2	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
4160	B310-4_scaffold_15543_2	CMY-LAT-MOX-ACT-MIR-FOX	CMY-75	CMY-LAT-MOX-ACT-MIR-FOX	Beta-Lactamase-Class C	Beta-Lactamase
2567	B310-5_scaffold_155_31	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5252	B316-2_scaffold_3150_6	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
3831	B371-1_scaffold_4_256	MexE	NA	MexE	Efflux	Efflux
146	B371-1_scaffold_4_257	RND_efflux	NA	RND_efflux	Efflux	Efflux
996	B316-3_scaffold_3422_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5197	B370-1_scaffold_5950_2	APH3	NA	APH3	Phosphotransferase	Phosphotransferase
2483	B335-1_scaffold_492_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5749	B320-1_scaffold_24892_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
43	B310-4_scaffold_178_16	mfd	mfd	NA	Quinolone Resistance	Quinolone Resistance
4846	B320-1_scaffold_435_41	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
435	B371-1_scaffold_8207_1	MexW-MexI	NA	MexW-MexI	Efflux	Efflux
5873	B310-4_scaffold_9423_1	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
4817	B371-1_scaffold_8207_5	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
5837	B346-3_scaffold_3082_5	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4341	B346-3_scaffold_3082_4	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
2180	L92-1_scaffold_5622_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2982	B313-3_535|phage|15051|30080_78751_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3129	B316-1_scaffold_23619_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4570	L93-5_scaffold_9529_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3706	L109-4_scaffold_38631_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
87	B346-3_scaffold_3269_1	msbA	NA	msbA	Efflux	Efflux
1774	B331-2_scaffold_914_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3601	B316-3_scaffold_24505_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2260	B321-3_scaffold_779_20	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2897	B313-1_scaffold_23_72	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6730	B314-2_scaffold_2024_12	vgaC	vgaC	NA	Efflux	Efflux
2899	B313-3_scaffold_3336_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4874	L82-1_scaffold_28760_1	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
3500	B371-6_scaffold_19777_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2797	B321-1_scaffold_5597_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5586	B316-3_scaffold_4774_7	ErmF	ErmF	NA	rRNA Methyltransferase	rRNA Methyltransferase
3196	B316-3_scaffold_12158_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2896	B310-1_scaffold_6723_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5933	B309-1_scaffold_738_10	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
1308	B313-1_scaffold_4507_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5884	B316-1_scaffold_33534_2	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4013	B310-4_scaffold_6210_2	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
845	B313-1_scaffold_628_23	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6341	L93-5_150|phage|60408|87940_25455_16	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
6650	L109-4_scaffold_57619_2	dfrF	dfrF	NA	Dihydrofolate Reductase	Other
737	B313-3_734|phage|5089|13757_78767_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6455	B309-2_scaffold_5534_4	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
5991	B321-2_scaffold_12574_3	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3384	B313-1_scaffold_16831_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
693	B370-1_scaffold_18783_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2316	B346-3_scaffold_2763_5	msbA	NA	msbA	Efflux	Efflux
909	B309-2_scaffold_2678_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2614	B309-2_scaffold_2678_6	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
7	B313-3_scaffold_128_15	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1468	B352-4_scaffold_205_107	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2381	B310-2_scaffold_164_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2395	B316-2_scaffold_4514_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5237	B320-3_scaffold_209_44	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
5173	B313-4_scaffold_282_2	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1254	B313-1_scaffold_113_21	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5045	B357-5_scaffold_2173_21	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6756	B329-1_scaffold_737_17	msrB	msrB	NA	Efflux	Efflux
4836	B352-4_scaffold_3969_7	vanY	vanYA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
4469	B371-1_scaffold_48984_1	vanS	NA	vanS	Gene Modulating Resistance	Gene Modulating Resistance
1618	B310-1_scaffold_4043_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6066	B313-3_scaffold_183_24	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
3460	B316-2_scaffold_10504_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4831	B370-3_scaffold_3127_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
6118	B316-6_scaffold_15550_1	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
903	B370-4_scaffold_5689_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1023	B371-6_scaffold_9065_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1821	B313-2_scaffold_472_20	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5893	B329-1_scaffold_232_1	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
3347	L109-3_scaffold_22530_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
795	B370-1_scaffold_6709_2	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4428	B313-2_scaffold_39_87	MexH	NA	MexH	Efflux	Efflux
283	B310-4_scaffold_31_21	RND_efflux	NA	RND_efflux	Efflux	Efflux
1903	B320-5_2690|phage|1|6673_41323_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
383	B313-2_scaffold_39_88	RND_efflux	NA	RND_efflux	Efflux	Efflux
5509	B309-1_scaffold_71_112	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
6221	B335-1_scaffold_7784_3	AAC3	NA	AAC3	Acetyltransferase	Acetyltransferase
5904	B352-3_scaffold_297_50	ClassB	NA	ClassB	Beta-Lactamase-Class B	Beta-Lactamase
2089	B371-6_scaffold_13068_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5076	B370-3_scaffold_9710_3	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5150	B352-3_scaffold_14759_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
1595	B309-3_scaffold_5388_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6322	B352-1_scaffold_3069_9	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT	Acetyltransferase	Acetyltransferase
5100	B346-3_scaffold_3219_11	SubclassB1	NA	SubclassB1	Beta-Lactamase-Class B	Beta-Lactamase
2586	B331-2_scaffold_21_139	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1365	B370-1_scaffold_23168_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1769	B314-4_scaffold_16_85	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1027	B316-2_scaffold_1498_13	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1198	B316-2_scaffold_196_75	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6527	L82-1_scaffold_10581_1	vanR	NA	vanR	Gene Modulating Resistance	Gene Modulating Resistance
4356	B310-1_scaffold_289_23	MexH	NA	MexH	Efflux	Efflux
5496	B316-2_scaffold_11644_1	vanY	NA	vanY	Gylcopeptide Resistance	Gylcopeptide Resistance
5872	B310-4_scaffold_939_28	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
2753	B352-3_scaffold_21_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
5203	B309-2_scaffold_3211_5	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
2944	B320-4_scaffold_8446_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2983	B314-3_scaffold_125_26	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
4915	B320-1_scaffold_1176_82	ClassA	NA	ClassA	Beta-Lactamase-Class A	Beta-Lactamase
1706	L109-2_scaffold_3075_5	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
3339	B320-2_scaffold_9345_1	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2535	B316-3_scaffold_6688_7	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
2760	B370-2_scaffold_2475_3	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
1459	B313-3_scaffold_1016_10	ABC_efflux	NA	ABC_efflux	Efflux	Efflux
6365	B310-4_scaffold_12659_1	Escherichia coli CpxR	Escherichia coli CpxR	NA	Gene Modulating Resistance	Gene Modulating Resistance
