Protein	Name	CARD	Resfams
B352-1_scaffold_3069_9	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B346-3_scaffold_3219_11	SubclassB1	NA	SubclassB1
B331-2_scaffold_21_139	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_23168_3	ABC_efflux	NA	ABC_efflux
B314-4_scaffold_16_85	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_1498_13	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_196_75	ABC_efflux	NA	ABC_efflux
L82-1_scaffold_10581_1	vanR	NA	vanR
B310-1_scaffold_289_23	MexH	NA	MexH
B316-2_scaffold_11644_1	vanY	NA	vanY
B310-4_scaffold_939_28	Escherichia coli CpxR	Escherichia coli CpxR	NA
B352-3_scaffold_21_7	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_3211_5	ClassA	NA	ClassA
B320-4_scaffold_8446_1	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_125_26	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_1176_82	ClassA	NA	ClassA
L109-2_scaffold_3075_5	ABC_efflux	NA	ABC_efflux
B320-2_scaffold_9345_1	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_6688_7	ABC_efflux	NA	ABC_efflux
B370-2_scaffold_2475_3	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_1016_10	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_12659_1	Escherichia coli CpxR	Escherichia coli CpxR	NA
B352-4_scaffold_32991_1	vanR	NA	vanR
L93-6_scaffold_1326_5	ABC_efflux	NA	ABC_efflux
L82-2_scaffold_1762_4	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_65_69	RND_efflux	NA	RND_efflux
B310-1_scaffold_65_68	MexE	NA	MexE
B316-1_scaffold_223_43	RND_efflux	NA	RND_efflux
B357-2_scaffold_4491_1	ClassA	NA	ClassA
B370-2_scaffold_25567_1	vanR	NA	vanR
B314-3_scaffold_1459_11	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_92_27	AAC6-I	NA	AAC6-I
B352-1_scaffold_3155_3	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_3155_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1824_4	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_69_81	ABC_efflux	NA	ABC_efflux
B369-2_scaffold_6017_1	ClassA	NA	ClassA
L93-6_scaffold_7504_1	vanR	NA	vanR
L109-3_scaffold_52660_2	ClassA	NA	ClassA
B310-4_scaffold_5891_2	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_1854_8	vanY	NA	vanY
B314-2_scaffold_7266_4	Escherichia coli CpxR	Escherichia coli CpxR	NA
B309-1_scaffold_1480_14	ClassB	NA	ClassB
B314-1_scaffold_17_170	ABC_efflux	NA	ABC_efflux
B346-2_scaffold_554_21	vanY	NA	vanY
B320-4_scaffold_3190_2	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_150_44	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_49_26	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_612_19	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_1606_17	vanY	NA	vanY
B309-1_scaffold_383_51	emrR	emrR	NA
B309-1_scaffold_383_52	emrA	emrA	NA
B309-1_scaffold_383_53	emrB	emrB	emrB
B321-3_scaffold_10549_2	ClassA	NA	ClassA
B335-1_scaffold_13394_2	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_332_6	ClassA	NA	ClassA
B313-1_scaffold_17337_1	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_17228_1	tet_ribosomoal_protect	NA	tet_ribosomoal_protect
B316-2_scaffold_2350_13	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_34931_2	vanR	NA	vanR
B346-3_scaffold_7002_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B329-1_164|phage|21057|29169_16919_3	ABC_efflux	NA	ABC_efflux
B359-3_scaffold_143_38	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_35367_1	vanS	NA	vanS
L93-6_167|phage|61090|70863_23260_1	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_5_46	arnA	arnA	NA
B309-1_scaffold_5_47	PmrF	PmrF	NA
B316-1_scaffold_254_22	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_14285_2	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_55692_1	ClassA	NA	ClassA
L109-4_scaffold_12150_2	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_1744_5	vanY	NA	vanY
B313-1_scaffold_98_44	ClassA	NA	ClassA
B310-1_scaffold_823_13	ABC_efflux	NA	ABC_efflux
B329-1_scaffold_2897_2	tet_MFS_efflux	NA	tet_MFS_efflux
B346-3_scaffold_6439_2	vanY	NA	vanY
B316-2_scaffold_16793_1	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_3900_7	vanR	NA	vanR
B313-1_scaffold_3900_8	vanS	NA	vanS
B316-3_scaffold_119_28	vanS	NA	vanS
B314-4_scaffold_992_13	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_17010_2	ABC_efflux	NA	ABC_efflux
B316-1_scaffold_559_31	ClassA	NA	ClassA
B370-1_scaffold_2405_7	ABC_efflux	NA	ABC_efflux
B316-5_scaffold_10507_2	vanR	NA	vanR
B313-3_scaffold_22373_2	ClassA	NA	ClassA
B371-1_scaffold_9503_5	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_2240_6	ABC_efflux	NA	ABC_efflux
B371-5_scaffold_27526_1	SubclassB1	NA	SubclassB1
B331-2_scaffold_7710_3	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B309-1_scaffold_1836_10	vanR	NA	vanR
B309-1_scaffold_470_4	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_22567_3	vanR	NA	vanR
B316-2_scaffold_13571_3	vanS	NA	vanS
B314-1_scaffold_21880_2	Enterobacter cloacae rob	Enterobacter cloacae rob	NA
B310-6_scaffold_8164_2	SubclassB2	NA	SubclassB2
B316-3_scaffold_7853_4	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_2140_6	ABC_efflux	NA	ABC_efflux
L93-6_scaffold_2880_2	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_8560_4	ClassD	OXA-85	ClassD
B309-1_scaffold_34_321	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_34_320	ABC_efflux	NA	ABC_efflux
B371-5_scaffold_10631_3	APH3	NA	APH3
B346-2_scaffold_4748_2	RND_efflux	NA	RND_efflux
B313-1_scaffold_2528_4	macB	NA	macB
B314-1_scaffold_95_39	vanS	NA	vanS
B314-1_scaffold_95_38	vanR	NA	vanR
L93-1_scaffold_1144_14	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_2798_2	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_572_8	ABC_efflux	NA	ABC_efflux
L93-6_scaffold_927_10	ClassA	NA	ClassA
B320-3_scaffold_499_12	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_3696_3	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_121_23	marA	marA	NA
L92-2_scaffold_29029_1	ABC_efflux	NA	ABC_efflux
L93-6_scaffold_780_4	ClassA	NA	ClassA
B352-5_2101|phage|6959|14115_98918_5	ABC_efflux	NA	ABC_efflux
B357-4_scaffold_22099_2	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_19499_1	ABC_efflux	NA	ABC_efflux
B335-1_scaffold_10130_3	vanS	NA	vanS
B314-2_scaffold_1458_2	RND_efflux	NA	RND_efflux
B310-4_scaffold_170_84	CRP	CRP	NA
B314-4_scaffold_402_22	ABC_efflux	NA	ABC_efflux
B331-3_scaffold_4769_2	vanY	NA	vanY
B314-2_scaffold_892_13	msbA	NA	msbA
B359-3_scaffold_384_2	tet_MFS_efflux	NA	tet_MFS_efflux
B321-4_scaffold_2443_3	ANT	ANT(4')-Ib	ANT
B346-2_scaffold_1242_5	AAC3	NA	AAC3
B346-3_scaffold_14383_2	SubclassB1	NA	SubclassB1
B309-1_scaffold_533_1	vanR	NA	vanR
B313-1_scaffold_673_17	ABC_efflux	NA	ABC_efflux
B371-6_scaffold_15751_7	ClassA	NA	ClassA
B352-5_scaffold_1203_14	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_4715_3	ABC_efflux	NA	ABC_efflux
B352-4_scaffold_6799_1	vanY	NA	vanY
B314-3_scaffold_206_59	vanR	NA	vanR
B309-1_scaffold_572_7	RND_efflux	NA	RND_efflux
B369-4_scaffold_5439_3	ABC_efflux	NA	ABC_efflux
B309-3_scaffold_9106_5	ABC_efflux	NA	ABC_efflux
B346-2_scaffold_10564_1	msbA	NA	msbA
B309-1_scaffold_572_8	MexE	NA	MexE
B316-2_scaffold_2451_4	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_12051_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B352-1_scaffold_3590_5	ABC_efflux	NA	ABC_efflux
L92-2_scaffold_9332_1	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_6506_5	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_31039_1	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_570_14	ClassA	NA	ClassA
B310-3_scaffold_3740_4	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_4652_1	MCR-3	MCR-3	NA
L82-2_scaffold_7180_4	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_486_48	vanS	NA	vanS
B316-4_scaffold_486_49	vanR	NA	vanR
B320-4_scaffold_220_6	vanR	NA	vanR
B314-1_scaffold_259_24	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_7801_2	ABC_efflux	NA	ABC_efflux
L109-3_1790|phage|6445|11604_151416_3	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_153_15	ABC_efflux	NA	ABC_efflux
B357-2_scaffold_19298_2	vanR	NA	vanR
B310-1_scaffold_4716_6	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_5855_4	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B314-1_scaffold_12027_1	soxR	NA	soxR
B316-3_scaffold_34993_2	ClassA	NA	ClassA
B370-1_scaffold_34610_3	vanY	NA	vanY
B316-2_scaffold_11410_2	ABC_efflux	NA	ABC_efflux
B316-7_scaffold_10431_2	ClassA	NA	ClassA
B309-2_scaffold_23_39	ABC_efflux	NA	ABC_efflux
L93-6_scaffold_3878_2	vanR	NA	vanR
B321-2_scaffold_50_139	vanR	NA	vanR
B369-2_scaffold_785_10	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_4017_1	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_17838_1	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_18_34	ABC_efflux	NA	ABC_efflux
L82-2_scaffold_9428_1	vanY	NA	vanY
B316-1_scaffold_2080_13	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B316-2_scaffold_55793_1	ClassA	NA	ClassA
B316-2_2593|phage|1|7568_120832_6	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_8_21	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_77_23	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_3763_2	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_11247_1	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_529_21	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_43469_1	vanR	NA	vanR
B352-1_scaffold_12412_1	ABC_efflux	NA	ABC_efflux
B320-3_scaffold_9450_1	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_1421_12	vanS	NA	vanS
B320-1_scaffold_15325_2	vanY	NA	vanY
B316-4_scaffold_4137_14	ABC_efflux	NA	ABC_efflux
B316-4_scaffold_15_83	vanR	NA	vanR
B370-2_scaffold_335_49	ClassB	NA	ClassB
B357-2_scaffold_1261_15	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_4679_2	vanR	NA	vanR
B314-1_scaffold_2_208	MexH	NA	MexH
B331-2_scaffold_11869_1	AAC3	NA	AAC3
B316-1_scaffold_71_92	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1607_24	FosA5	FosA5	NA
B310-1_scaffold_2729_10	vanS	NA	vanS
L109-1_scaffold_715_9	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_16090_2	MexE	NA	MexE
B310-4_scaffold_975_12	macB	NA	macB
B370-4_scaffold_10854_2	AAC3	NA	AAC3
B320-2_scaffold_9151_2	robA	Enterobacter cloacae rob	robA
B313-2_scaffold_850_16	ClassA	cepA beta-lactamase	ClassA
L93-1_scaffold_9342_1	ErmF	ErmF	NA
B321-2_scaffold_13569_2	vanR	NA	vanR
B370-1_scaffold_757_37	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_25100_2	ClassA	NA	ClassA
B314-1_scaffold_23644_3	vgaC	vgaC	NA
B357-1_scaffold_27880_1	ClassA	NA	ClassA
B310-1_scaffold_203_30	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_2889_6	AAC3	NA	AAC3
L82-1_scaffold_7480_4	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_32799_3	vanY	NA	vanY
B316-2_scaffold_1266_25	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_584_4	vanR	NA	vanR
B352-4_scaffold_10514_3	dfrG	dfrG	NA
B313-1_scaffold_20782_2	ABC_efflux	NA	ABC_efflux
B359-3_scaffold_1028_7	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B309-4_scaffold_2514_1	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_6207_3	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_4083_1	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_11138_5	vanY	NA	vanY
B313-1_scaffold_14256_3	bacA	bacA	NA
B313-3_scaffold_1845_6	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_8009_3	vanS	NA	vanS
B371-1_scaffold_17003_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_804_19	ClassB	NA	ClassB
B309-1_scaffold_2687_11	RND_efflux	NA	RND_efflux
B314-3_scaffold_347_22	AAC3	NA	AAC3
B309-4_903|phage|10079|19081_33835_8	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_1839_1	macB	NA	macB
B310-5_scaffold_2300_13	ABC_efflux	mel	ABC_efflux
B309-2_scaffold_24267_1	vanY	NA	vanY
B352-5_scaffold_9759_1	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_851_42	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_51084_1	vanR	NA	vanR
B313-1_3054|phage|1469|8790_55634_1	ABC_efflux	NA	ABC_efflux
B331-2_scaffold_2402_6	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_576_35	ABC_efflux	NA	ABC_efflux
B310-3_scaffold_8262_2	ClassB	NA	ClassB
B369-4_scaffold_9211_1	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_2104_1	ABC_efflux	NA	ABC_efflux
B320-4_scaffold_6711_2	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_794_4	soxR	NA	soxR
B352-1_scaffold_9152_1	vanY	NA	vanY
B310-1_scaffold_15769_1	vanY	NA	vanY
B313-1_scaffold_19294_1	ABC_efflux	NA	ABC_efflux
L82-3_440|phage|2926|9608_10660_1	ABC_efflux	NA	ABC_efflux
B352-5_scaffold_1004_14	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_185_49	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_409_45	ClassA	NA	ClassA
B314-3_scaffold_5069_2	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_5300_2	ABC_efflux	NA	ABC_efflux
B357-3_scaffold_9830_4	vanY	NA	vanY
B313-3_scaffold_20754_1	ClassA	NA	ClassA
B357-4_scaffold_26812_2	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_45014_1	AAC3	NA	AAC3
L93-1_scaffold_15644_1	ClassA	NA	ClassA
L92-2_scaffold_5964_3	AAC3	NA	AAC3
L109-4_scaffold_60222_2	ClassA	NA	ClassA
B316-2_scaffold_7721_3	ABC_efflux	NA	ABC_efflux
B314-1_scaffold_1453_7	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_9628_2	macB	NA	macB
B326-2_scaffold_1802_4	Escherichia coli CpxR	Escherichia coli CpxR	NA
B370-1_scaffold_10_285	ABC_efflux	NA	ABC_efflux
B331-1_scaffold_1561_3	ANT3	aadA5	ANT3
B331-1_scaffold_1561_2	dfrA17	dfrA17	NA
B359-3_1268|phage|1|7635_53518_12	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_15148_2	vanR	NA	vanR
B313-3_scaffold_302_38	vanY	NA	vanY
B309-2_scaffold_8534_1	ClassA	NA	ClassA
B309-2_scaffold_57_41	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_2202_3	Chlor_Acetyltrans_CAT	cat	Chlor_Acetyltrans_CAT
L93-6_scaffold_17_100	AAC3	NA	AAC3
L92-2_scaffold_2169_2	tet_MFS_efflux	NA	tet_MFS_efflux
B370-1_scaffold_7328_9	ABC_efflux	NA	ABC_efflux
B310-1_scaffold_27394_2	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B309-3_scaffold_1832_12	ABC_efflux	NA	ABC_efflux
B371-6_scaffold_13423_1	ClassA	NA	ClassA
B370-1_scaffold_1005_34	vanY	NA	vanY
B314-2_scaffold_10682_1	ABC_efflux	NA	ABC_efflux
L93-5_scaffold_380_25	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_2547_2	RND_efflux	NA	RND_efflux
B369-2_scaffold_3756_3	FosA5	FosA5	NA
B320-5_scaffold_7514_2	MexH	NA	MexH
L92-2_scaffold_28970_1	TetM-TetW-TetO-TetS	NA	TetM-TetW-TetO-TetS
B316-1_scaffold_46743_2	APH3	NA	APH3
B316-1_scaffold_1210_3	RND_efflux	NA	RND_efflux
B316-1_scaffold_1210_2	MexH	NA	MexH
B314-1_scaffold_129_30	ABC_efflux	NA	ABC_efflux
B357-3_1172|phage|15346|24134_72016_8	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_17248_3	ABC_efflux	NA	ABC_efflux
B369-4_scaffold_6253_3	ABC_efflux	NA	ABC_efflux
B369-4_scaffold_9032_2	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_5242_8	ClassA	NA	ClassA
B316-4_scaffold_21898_1	vanS	NA	vanS
B314-3_scaffold_1850_3	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_1867_7	CRP	CRP	NA
B309-2_scaffold_12734_2	vanR	NA	vanR
L109-4_scaffold_795_1	vanR	NA	vanR
B371-6_scaffold_1957_19	ABC_efflux	NA	ABC_efflux
B331-3_scaffold_3567_2	RND_efflux	NA	RND_efflux
B310-1_scaffold_2962_5	AAC3	NA	AAC3
B313-3_scaffold_1647_2	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_759_5	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_3366_6	lsaA	lsaA	NA
B369-2_scaffold_4021_4	RND_efflux	NA	RND_efflux
B357-2_scaffold_11534_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_863_17	ABC_efflux	NA	ABC_efflux
B329-4_scaffold_126_179	ANT6	NA	ANT6
B314-1_scaffold_6399_1	oqxB	oqxB	NA
B316-1_scaffold_771_1	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B359-2_scaffold_683_19	ABC_efflux	NA	ABC_efflux
B310-4_scaffold_12161_1	MexE	NA	MexE
B309-3_scaffold_6563_2	SubclassB1	NA	SubclassB1
B321-2_scaffold_21089_1	ABC_efflux	NA	ABC_efflux
L109-3_scaffold_29910_1	ClassA	NA	ClassA
B371-1_scaffold_943_38	vanY	NA	vanY
B316-7_scaffold_12103_2	AAC3	NA	AAC3
B313-2_scaffold_437_17	MexE	NA	MexE
B316-2_scaffold_1174_1	ClassA	NA	ClassA
L93-5_scaffold_7_156	ABC_efflux	NA	ABC_efflux
B357-6_scaffold_2742_13	ABC_efflux	NA	ABC_efflux
B320-2_scaffold_20326_2	vanY	NA	vanY
B352-4_scaffold_2590_3	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_5148_4	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_5148_5	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_674_29	ABC_efflux	NA	ABC_efflux
B321-2_scaffold_8213_3	vanY	NA	vanY
B321-2_scaffold_8213_4	vanS	NA	vanS
B369-3_scaffold_2144_1	vanS	NA	vanS
B314-1_scaffold_1574_4	RND_efflux	NA	RND_efflux
B352-1_scaffold_18716_3	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_7802_2	ABC_efflux	NA	ABC_efflux
B310-1_291|phage|8640|20606_62532_1	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_537_40	ABC_efflux	NA	ABC_efflux
B310-1_291|phage|8640|20606_62532_2	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_1092_9	ABC_efflux	NA	ABC_efflux
B320-1_scaffold_3011_3	ABC_efflux	NA	ABC_efflux
L109-4_scaffold_46231_1	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_61_124	mdtG	mdtG	NA
B313-1_scaffold_4467_7	vanY	NA	vanY
B335-2_scaffold_6693_1	pmrA	pmrA	NA
B314-3_scaffold_16005_1	msbA	NA	msbA
L109-2_scaffold_33945_3	dfrA8	dfrA8	NA
B329-3_scaffold_5420_1	ABC_efflux	NA	ABC_efflux
B371-1_41|phage|136264|149402_166191_10	ABC_efflux	NA	ABC_efflux
B371-1_41|phage|136264|149402_166191_11	ABC_efflux	NA	ABC_efflux
L82-3_scaffold_388_11	vanS	NA	vanS
B309-2_scaffold_2597_2	APH3	NA	APH3
B370-1_scaffold_9712_3	ABC_efflux	NA	ABC_efflux
L109-3_scaffold_27983_1	vanY	NA	vanY
B320-1_scaffold_601_37	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_928_4	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_18880_2	ABC_efflux	NA	ABC_efflux
B370-3_scaffold_26818_1	vanY	NA	vanY
B371-1_scaffold_1048_17	ClassA	NA	ClassA
L93-5_scaffold_564_7	ClassB	NA	ClassB
B329-2_295|phage|1332|11212_21781_1	ABC_efflux	NA	ABC_efflux
B314-2_scaffold_230_7	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_13740_3	ClassA	NA	ClassA
B316-2_scaffold_408_21	MexH	NA	MexH
B357-5_scaffold_15724_1	ClassA	NA	ClassA
B335-2_scaffold_9860_2	MexX	Escherichia coli acrA	MexX
B313-1_scaffold_1404_14	ClassA	NA	ClassA
B370-1_scaffold_2119_18	ABC_efflux	NA	ABC_efflux
B369-3_scaffold_13367_2	ABC_efflux	NA	ABC_efflux
B316-5_scaffold_9597_2	ABC_efflux	NA	ABC_efflux
B352-4_3471|phage|1|8994_103996_5	ABC_efflux	NA	ABC_efflux
L109-1_scaffold_5806_3	ABC_efflux	NA	ABC_efflux
L109-4_scaffold_4830_9	ABC_efflux	NA	ABC_efflux
B357-3_scaffold_5179_3	ABC_efflux	NA	ABC_efflux
B371-1_scaffold_152_53	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_2_35	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_1212_3	ClassB	NA	ClassB
B357-4_scaffold_13407_2	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_8758_7	ABC_efflux	NA	ABC_efflux
B320-4_scaffold_307_23	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_7382_2	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_5640_4	ANT9	NA	ANT9
B316-2_scaffold_8158_2	ABC_efflux	NA	ABC_efflux
B331-1_scaffold_7485_1	vanS	NA	vanS
L93-1_scaffold_4226_1	vanS	NA	vanS
B313-3_scaffold_113_61	vanS	NA	vanS
B313-3_scaffold_113_60	vanR	NA	vanR
B310-4_scaffold_18696_1	ABC_efflux	NA	ABC_efflux
B309-2_scaffold_10287_3	vanR	NA	vanR
L109-3_scaffold_4182_8	vanY	NA	vanY
B371-1_scaffold_481_29	RND_efflux	NA	RND_efflux
B313-3_scaffold_5108_2	ABC_efflux	NA	ABC_efflux
L109-2_scaffold_33791_1	ABC_efflux	NA	ABC_efflux
B309-1_650|phage|15859|29293_37176_1	ABC_efflux	NA	ABC_efflux
B313-3_scaffold_1097_6	ABC_efflux	NA	ABC_efflux
B313-1_scaffold_5353_2	MexX	NA	MexX
B371-1_scaffold_17500_3	Erm23S_rRNA_methyltrans	NA	Erm23S_rRNA_methyltrans
B313-1_scaffold_123_3	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_953_7	ABC_efflux	NA	ABC_efflux
B331-2_34|phage|60319|68915_35316_6	ABC_efflux	NA	ABC_efflux
B321-1_scaffold_588_1	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_32401_2	ABC_efflux	NA	ABC_efflux
B314-1_scaffold_5_185	ABC_efflux	NA	ABC_efflux
B314-1_scaffold_5_186	ABC_efflux	NA	ABC_efflux
B370-1_scaffold_1673_5	SubclassB1	NA	SubclassB1
B316-1_scaffold_34796_1	vanR	NA	vanR
B309-4_scaffold_943_16	vanY	NA	vanY
L82-4_scaffold_3810_1	SubclassB1	NA	SubclassB1
B352-5_15|phage|106252|116507_98752_7	ABC_efflux	NA	ABC_efflux
B313-2_scaffold_174_31	vanS	NA	vanS
B313-2_scaffold_174_32	vanR	NA	vanR
B320-5_scaffold_16127_1	ABC_efflux	NA	ABC_efflux
B346-3_scaffold_28835_2	vanS	NA	vanS
B370-1_scaffold_3547_7	vanT	NA	vanT
B329-1_scaffold_251_15	macB	NA	macB
B359-3_scaffold_76_44	vanR	NA	vanR
B359-3_scaffold_76_45	vanS	NA	vanS
B329-1_scaffold_8446_1	ClassA	NA	ClassA
L93-1_scaffold_1446_1	ABC_efflux	NA	ABC_efflux
B316-2_scaffold_8_170	ABC_efflux	NA	ABC_efflux
B359-2_scaffold_16448_1	ABC_efflux	NA	ABC_efflux
B316-3_scaffold_2350_3	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_377_20	vanS	NA	vanS
B316-2_scaffold_34_20	vanY	NA	vanY
B316-2_scaffold_34_23	ABC_efflux	NA	ABC_efflux
B352-3_scaffold_4743_4	ABC_efflux	NA	ABC_efflux
B352-1_scaffold_26789_1	MexH	NA	MexH
B310-4_scaffold_73_57	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	Escherichia coli UhpT with mutation conferring resistance to fosfomycin	NA
B316-2_scaffold_4214_7	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_43_113	Escherichia coli LamB	Escherichia coli LamB	NA
B352-5_scaffold_145_46	Chlor_Acetyltrans_CAT	NA	Chlor_Acetyltrans_CAT
B321-2_scaffold_14329_1	ABC_efflux	NA	ABC_efflux
B314-3_scaffold_81_66	AAC3	NA	AAC3
B335-1_scaffold_12480_3	ClassA	NA	ClassA
L92-2_scaffold_2942_12	MexE	oqxA	MexE
B370-5_scaffold_336_3	MexE	NA	MexE
B352-1_scaffold_1840_10	ABC_efflux	NA	ABC_efflux
B370-5_scaffold_336_4	RND_efflux	NA	RND_efflux
B310-6_scaffold_7501_2	AAC3	NA	AAC3
L82-2_scaffold_567_5	ABC_efflux	NA	ABC_efflux
B309-1_scaffold_6969_3	tet_ribosomoal_protect	tet44	tet_ribosomoal_protect
B370-1_scaffold_3_175	vanY	NA	vanY
B370-1_scaffold_309_11	ClassA	NA	ClassA
B352-4_scaffold_10223_5	vanS	NA	vanS
